line,file,message
232,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/GRPCCallOptions.h,Detected potential recursive class relation between class GRPCMutableCallOptions and base class NSMutableCopying-p!
32,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/internal/GRPCCallOptions+Internal.h,Compound GRPCMutableCallOptions() is not documented.
59,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpRecvMessage is not documented.
53,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpRecvMetadata is not documented.
65,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpRecvStatus is not documented.
47,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpSendClose is not documented.
40,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpSendMessage is not documented.
30,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOpSendMetadata is not documented.
24,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCOperation is not documented.
23,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCRequestHeaders.h,Compound GRPCRequestHeaders is not documented.
24,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCSecureChannelFactory.h,Compound GRPCSecureChannelFactory is not documented.
76,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/GRPCWrappedCall.h,Compound GRPCWrappedCall is not documented.
21,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/GRXBufferedPipe.m,Compound GRXBufferedPipe() is not documented.
23,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/GRXConcurrentWriteable.m,Compound GRXConcurrentWriteable() is not documented.
21,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/GRXMappingWriter.m,Detected potential recursive class relation between class GRXForwardingWriter() and base class GRXWriteable-p!
21,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/GRXWriter+Immediate.h,Compound GRXWriter(Immediate) is not documented.
21,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/GRXWriter+Transformations.h,Compound GRXWriter(Transformations) is not documented.
21,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/GeneratedCodeTest.php,Compound GeneratedCodeTest is not documented.
21,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/GeneratedCodeWithCallbackTest.php,Compound GeneratedCodeWithCallbackTest is not documented.
301,C:/work-Telia/appwatch/grpc/src/objective-c/tests/InteropTests/InteropTests.m,Compound GlobalInterceptorFactory is not documented.
26,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/AbstractCall.php,Compound Grpc::AbstractCall is not documented.
33,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/RpcServer.php,Compound Grpc::RpcServer is not documented.
33,C:/work-Telia/appwatch/grpc/src/php/lib/Grpc/Status.php,Compound Grpc::Status is not documented.
25,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/BenchmarkServiceClient.php,Compound Grpc::Testing::BenchmarkServiceClient is not documented.
18,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/BoolValue.php,Detected potential recursive class relation between class Grpc::Testing::BoolValue and base class Google::Protobuf::Internal::Message!
17,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/EchoStatus.php,Detected potential recursive class relation between class Grpc::Testing::EchoStatus and base class Google::Protobuf::Internal::Message!
21,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/EmptyMessage.php,Detected potential recursive class relation between class Grpc::Testing::EmptyMessage and base class Google::Protobuf::Internal::Message!
14,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/LoadBalancerStatsRequest.php,Detected potential recursive class relation between class Grpc::Testing::LoadBalancerStatsRequest and base class Google::Protobuf::Internal::Message!
14,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/LoadBalancerStatsResponse.php,Detected potential recursive class relation between class Grpc::Testing::LoadBalancerStatsResponse and base class Google::Protobuf::Internal::Message!
27,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/LoadBalancerStatsServiceClient.php,Detected potential recursive class relation between class Grpc::Testing::LoadBalancerStatsServiceClient and base class Grpc::BaseStub!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/Payload.php,Detected potential recursive class relation between class Grpc::Testing::Payload and base class Google::Protobuf::Internal::Message!
23,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ProxyClientServiceClient.php,Compound Grpc::Testing::ProxyClientServiceClient is not documented.
18,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ReconnectInfo.php,Detected potential recursive class relation between class Grpc::Testing::ReconnectInfo and base class Google::Protobuf::Internal::Message!
17,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ReconnectParams.php,Detected potential recursive class relation between class Grpc::Testing::ReconnectParams and base class Google::Protobuf::Internal::Message!
27,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ReconnectServiceClient.php,Detected potential recursive class relation between class Grpc::Testing::ReconnectServiceClient and base class Grpc::BaseStub!
25,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ReportQpsScenarioServiceClient.php,Compound Grpc::Testing::ReportQpsScenarioServiceClient is not documented.
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/ResponseParameters.php,Detected potential recursive class relation between class Grpc::Testing::ResponseParameters and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/SimpleRequest.php,Detected potential recursive class relation between class Grpc::Testing::SimpleRequest and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/SimpleResponse.php,Detected potential recursive class relation between class Grpc::Testing::SimpleResponse and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/StreamingInputCallRequest.php,Detected potential recursive class relation between class Grpc::Testing::StreamingInputCallRequest and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/StreamingInputCallResponse.php,Detected potential recursive class relation between class Grpc::Testing::StreamingInputCallResponse and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/StreamingOutputCallRequest.php,Detected potential recursive class relation between class Grpc::Testing::StreamingOutputCallRequest and base class Google::Protobuf::Internal::Message!
16,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/StreamingOutputCallResponse.php,Detected potential recursive class relation between class Grpc::Testing::StreamingOutputCallResponse and base class Google::Protobuf::Internal::Message!
28,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/TestServiceClient.php,Detected potential recursive class relation between class Grpc::Testing::TestServiceClient and base class Grpc::BaseStub!
28,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/UnimplementedServiceClient.php,Detected potential recursive class relation between class Grpc::Testing::UnimplementedServiceClient and base class Grpc::BaseStub!
25,C:/work-Telia/appwatch/grpc/src/php/tests/qps/generated_code/Grpc/Testing/WorkerServiceClient.php,Compound Grpc::Testing::WorkerServiceClient is not documented.
54,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools/Common.cs,Compound Grpc::Tools::Exceptions is not documented.
29,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools/Common.cs,Compound Grpc::Tools::Metadata is not documented.
25,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools/ProtoCompilerOutputs.cs,Compound Grpc::Tools::ProtoCompilerOutputs is not documented.
25,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools/ProtoReadDependencies.cs,Compound Grpc::Tools::ProtoReadDependencies is not documented.
67,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools/Common.cs,Compound Grpc::Tools::Strings is not documented.
23,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/CSharpGeneratorTest.cs,Compound Grpc::Tools::Tests::CSharpGeneratorTest is not documented.
24,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/CppGeneratorTest.cs,Compound Grpc::Tools::Tests::CppGeneratorTest is not documented.
26,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/GeneratorTest.cs,Compound Grpc::Tools::Tests::GeneratorTest is not documented.
27,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/MsBuildAssemblyHelper.cs,Compound Grpc::Tools::Tests::MsBuildAssemblyHelper is not documented.
24,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/NUnitMain.cs,Compound Grpc::Tools::Tests::NUnitMain is not documented.
28,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/ProtoCompileBasicTest.cs,Compound Grpc::Tools::Tests::ProtoCompileBasicTest is not documented.
31,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/ProtoCompileBasicTest.cs,Compound Grpc::Tools::Tests::ProtoCompileBasicTest::ProtoCompileTestable is not documented.
26,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/ProtoCompileCommandLineGeneratorTest.cs,Compound Grpc::Tools::Tests::ProtoCompileCommandLineGeneratorTest is not documented.
25,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/ProtoCompileCommandLinePrinterTest.cs,Compound Grpc::Tools::Tests::ProtoCompileCommandLinePrinterTest is not documented.
26,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/ProtoToolsPlatformTaskTest.cs,Compound Grpc::Tools::Tests::ProtoToolsPlatformTaskTest is not documented.
25,C:/work-Telia/appwatch/grpc/src/csharp/Grpc.Tools.Tests/Utils.cs,Compound Grpc::Tools::Tests::Utils is not documented.
21,C:/work-Telia/appwatch/grpc/src/php/tests/qps/histogram.php,Compound Histogram is not documented.
120,C:/work-Telia/appwatch/grpc/src/objective-c/tests/InteropTests/InteropTests.m,Compound HookInterceptor is not documented.
98,C:/work-Telia/appwatch/grpc/src/objective-c/tests/InteropTests/InteropTests.m,Compound HookInterceptorFactory is not documented.
47,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/InterceptorTest.php,Compound InterceptorClient is not documented.
218,C:/work-Telia/appwatch/grpc/src/php/tests/unit_tests/InterceptorTest.php,Compound InterceptorTest is not documented.
22,C:/work-Telia/appwatch/grpc/src/objective-c/tests/InteropTests/InteropTestsBlockCallbacks.h,Compound InteropTestsBlockCallbacks is not documented.
78,C:/work-Telia/appwatch/grpc/src/php/tests/interop/xds_client.php,Compound LoadBalancerStatsService is not documented.
37,C:/work-Telia/appwatch/grpc/src/objective-c/tests/MacTests/StressTests.m,Compound MacTestsBlockCallbacks is not documented.
23,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/Math/MathClient.php,Compound Math::MathClient is not documented.
23,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/Math/MathStub.php,Compound Math::MathStub is not documented.
22,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/math_server.php,Compound MathService is not documented.
23,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/NSData+GRPC.h,Compound NSData(GRPC) is not documented.
25,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/NSDictionary+GRPC.m,Compound NSData(GRPCMetadata) is not documented.
22,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/NSDictionary+GRPC.h,Compound NSDictionary(GRPC) is not documented.
21,C:/work-Telia/appwatch/grpc/src/objective-c/RxLibrary/NSEnumerator+GRXUtil.h,Compound NSEnumerator(GRXUtil) is not documented.
22,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/NSError+GRPC.h,Compound NSError(GRPC) is not documented.
46,C:/work-Telia/appwatch/grpc/src/objective-c/GRPCClient/private/GRPCCore/NSDictionary+GRPC.m,Compound NSString(GRPCMetadata) is not documented.
30,C:/work-Telia/appwatch/grpc/src/compiler/node_plugin.cc,Compound NodeGrpcGenerator is not documented.
77,C:/work-Telia/appwatch/grpc/src/compiler/objective_c_plugin.cc,Compound ObjectiveCGrpcGenerator is not documented.
31,C:/work-Telia/appwatch/grpc/src/compiler/php_plugin.cc,Compound PHPGrpcGenerator is not documented.
22,C:/work-Telia/appwatch/grpc/src/objective-c/tests/PerfTests/PerfTestsBlockCallbacks.h,Compound PerfTestsBlockCallbacks is not documented.
43,C:/work-Telia/appwatch/grpc/src/objective-c/tests/CppCronetTests/TestHelper.h,Compound PhonyInterceptor is not documented.
71,C:/work-Telia/appwatch/grpc/src/objective-c/tests/UnitTests/TransportTests.m,Compound PhonyInterceptor is not documented.
55,C:/work-Telia/appwatch/grpc/src/objective-c/tests/CppCronetTests/TestHelper.h,Compound PhonyInterceptorFactory is not documented.
117,C:/work-Telia/appwatch/grpc/src/objective-c/tests/UnitTests/TransportTests.m,Compound PhonyInterceptorFactory is not documented.
361,C:/work-Telia/appwatch/grpc/src/php/tests/generated_code/AbstractGeneratedCodeTest.php,Compound PhonyInvalidClient is not documented.
154,C:/work-Telia/appwatch/grpc/src/compiler/protobuf_plugin.h,Compound ProtoBufFile is not documented.
37,C:/work-Telia/appwatch/grpc/src/compiler/protobuf_plugin.h,Compound ProtoBufMethod is not documented.
134,C:/work-Telia/appwatch/grpc/src/compiler/protobuf_plugin.h,Compound ProtoBufPrinter is not documented.
105,C:/work-Telia/appwatch/grpc/src/compiler/protobuf_plugin.h,Compound ProtoBufService is not documented.
53,C:/work-Telia/appwatch/grpc/src/objective-c/ProtoRPC/ProtoService.h,Compound ProtoService(Legacy) is not documented.
48,C:/work-Telia/appwatch/grpc/src/objective-c/tests/InteropTests/InteropTests.m,Compound RMTStreamingOutputCallRequest(Constructors) is not documented.
